fiyat,oda_sayisi,metre_kare,bina_yasi,konut_Satılık Bungalov,konut_Satılık Daire,konut_Satılık Köşk,konut_Satılık Müstakil Ev,konut_Satılık Prefabrik,konut_Satılık Residence,konut_Satılık Villa,konut_Satılık Yazlık,konut_Satılık Çiftlik Evi
6000000,17,480 ,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950000,3,110 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200000,6,850 ,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1475000,3,95 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900000,4,180 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875000,4,165 ,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900000,4,125 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075000,4,185 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,3,90 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3450000,4,175 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,4,175 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,7,150 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249000,0,40 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,5,165 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13250000,6,220 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2250000,4,170 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495000,4,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,180 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,5,190 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450000,4,140 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685000,5,165 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070000,2,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,1.850 ,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2850000,4,165 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800000,3,120 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,159 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600000,5,250 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600000,4,214 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4,160 ,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5900000,5,170 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,9,320 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720000,3,190 ,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150000,3,95 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29500000,6,450 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10000000,5,300 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3590000,4,200 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,5,280 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750000,5,185 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275000,4,120 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500000,5,368 ,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1099000,2,45 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458000,5,220 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,170 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890000,4,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4249000,5,190 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,2,80 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3190000,3,100 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1850000,4,180 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450000,3,80 ,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2990000,4,165 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700000,4,198 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,170 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565000,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470000,3,110 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,150 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5175000,4,120 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1825000,2,60 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890000,4,185 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,3,290 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2600000,2,65 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17500000,4,200 ,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2750000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390000,5,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200000,5,180 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,230 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199000,5,200 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500000,4,210 ,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8000000,9,550 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13000000,7,275 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570000,4,145 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,5,160 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500000,7,300 ,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3190000,4,160 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,5,280 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6350000,4,250 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500000,4,180 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735000,3,100 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420000,3,85 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650000,4,160 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985000,2,49 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,5,190 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,250 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100000,5,144 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,3,76 ,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500000,4,130 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,4,135 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800000,5,220 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,4,140 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,5,210 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400000,4,135 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650000,4,185 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2750000,4,175 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950000,5,198 ,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3100000,4,165 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990000,2,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6100000,5,240 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260000,2,45 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,5,195 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895000,3,130 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,230 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,145 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500000,6,250 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750000,4,180 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,140 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,250 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,4,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,4,160 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985000,2,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300000,4,223 ,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6500000,5,200 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999000,4,130 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,3,120 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2620000,3,125 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875000,4,150 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,150 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,4,120 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,140 ,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3250000,4,155 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200,4,335 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000,3,100 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,140 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,3,495 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5250000,4,200 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1750000,4,155 ,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,4,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,198 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2075000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750000,5,220 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075000,4,145 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,2,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,6,250 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,3,125 ,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2700000,4,160 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,3,110 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4200000,5,180 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9990000,5,225 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999000,3,260 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3200000,4,140 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650000,4,120 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565000,4,160 ,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770000,4,165 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,4,130 ,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
950000,2,80 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900000,4,135 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000000,4,200 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450000,4,125 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,120 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458000,5,220 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500000,5,400 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4375000,4,200 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,4,110 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000,2,90 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,5,180 ,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3600000,4,170 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000000,8,800 ,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8750000,6,250 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14948000,5,250 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2580000,4,175 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470000,3,125 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850000,3,95 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,3,125 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2000000,3,140 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489000,3,125 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1149000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,4,140 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,5,200 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1200000,2,65 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,4,130 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,105 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,5,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300000,3,219 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150000,4,185 ,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8200000,5,250 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,165 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,6,150 ,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2750000,2,57 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,4,155 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3398000,4,160 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,130 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189000,4,160 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,4,150 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,5,210 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,4,185 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590000,3,110 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250000,5,240 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,130 ,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,3,120 ,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3400000,4,115 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,4,240 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1550000,2,55 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,115 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,190 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,4,140 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500000,4,239 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850000,3,110 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290000,5,240 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750000,6,210 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430000,3,90 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575000,5,220 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,4,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750000,6,365 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,3,110 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950000,5,180 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,6,250 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6500000,5,220 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790000,4,175 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,4,175 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930000,4,135 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,185 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680000,3,90 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250000,5,250 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050000,3,190 ,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2190000,4,170 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680000,4,100 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400000,5,220 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17400000,7,340 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1590000,3,105 ,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12950000,8,420 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2998000,3,130 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415000,3,120 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,4,160 ,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990000,4,130 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200000,5,200 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3950000,4,160 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2730000,4,180 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890000,4,185 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,4,130 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,3,75 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,4,403 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2290000,2,60 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,170 ,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,3,145 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000,2,100 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,4,180 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,150 ,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150000,2,45 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,3,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,5,245 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4960000,4,155 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300000,5,210 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895000,3,140 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,5,200 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2475000,3,90 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,160 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,170 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,144 ,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5050000,5,215 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000000,8,720 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2600000,4,105 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,145 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500000,5,260 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12300000,6,370 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12750000,5,260 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,3,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450000,5,240 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,160 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975000,4,145 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425000,2,65 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4990000,6,330 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5600000,3,125 ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4750000,3,135 ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250000,4,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6180000,4,180 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,230 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2750000,4,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699000,4,165 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500000,6,365 ,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000000,4,240 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250000,3,120 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,5,240 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930000,3,137 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,7,270 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4350000,5,195 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
